SalePrice,LotFrontage,LotArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,MiscVal
302000,70.04995836802665,115149,1219.0,424.0,1643.0,0,1824,1.0,2,0,2,1,2,2.0,380,48,0,0,0,0
254000,48.0,6240,863.0,461.0,1324.0,0,1324,1.0,2,0,2,1,1,2.0,192,38,0,0,0,0
179540,65.0,9018,0.0,728.0,728.0,728,1456,0.0,2,1,3,1,1,2.0,100,24,0,0,0,0
109900,70.04995836802665,7162,0.0,876.0,876.0,0,904,0.0,1,0,3,1,0,1.0,0,0,0,0,0,0
52000,56.0,4130,0.0,270.0,270.0,0,729,0.0,1,0,2,1,0,0.0,0,0,0,0,0,0
102776,66.0,8712,0.0,859.0,859.0,319,1178,0.0,1,0,2,1,0,1.0,68,0,98,0,0,0
189000,40.0,4671,767.0,461.0,1228.0,0,1228,1.0,2,0,2,1,1,2.0,168,120,0,0,0,0
129000,60.0,9873,789.0,171.0,960.0,0,960,1.0,1,0,3,1,0,2.0,0,288,0,0,0,0
130500,70.04995836802665,13517,533.0,192.0,725.0,754,1479,0.0,2,1,3,1,0,2.0,0,44,0,0,0,0
165000,78.0,10140,0.0,1064.0,1064.0,0,1350,0.0,2,0,3,1,1,2.0,0,0,0,0,0,0
159500,60.0,10800,0.0,718.0,718.0,978,2554,0.0,1,1,3,1,0,2.0,0,48,143,0,0,0
157000,80.0,10000,1084.0,92.0,1176.0,0,1178,0.0,1,1,3,1,1,2.0,224,0,0,0,0,0
341000,96.0,10542,1173.0,138.0,1311.0,1093,2418,1.0,2,1,3,1,1,3.0,250,154,216,0,0,0
128500,69.0,9920,523.0,448.0,971.0,0,971,0.0,1,1,3,1,1,1.0,0,0,0,0,0,0
275000,70.04995836802665,6563,1148.0,594.0,1742.0,0,1742,1.0,2,0,2,1,1,2.0,114,28,234,0,0,0
143000,70.04995836802665,4426,662.0,186.0,848.0,0,848,1.0,1,0,1,1,0,2.0,160,0,0,0,0,0
124500,70.0,8120,191.0,673.0,864.0,0,864,0.0,1,0,3,1,0,2.0,0,0,0,0,0,0
135000,60.0,8172,0.0,941.0,941.0,473,1470,0.0,2,0,4,1,0,1.0,0,0,0,156,0,0
320000,86.0,13286,1234.0,464.0,1698.0,0,1698,1.0,2,0,3,1,1,3.0,327,64,0,0,0,0
120500,60.0,6960,375.0,250.0,864.0,0,864,0.0,1,0,3,1,0,2.0,96,0,0,0,0,500
222000,70.04995836802665,21695,808.0,72.0,880.0,0,1680,1.0,2,0,3,1,1,2.0,292,44,0,0,0,0
194500,64.0,7314,724.0,508.0,1232.0,0,1232,1.0,2,0,2,1,0,2.0,132,0,0,0,0,0
110000,85.0,11475,0.0,1584.0,1584.0,0,1776,1.0,2,0,4,2,0,3.0,0,25,0,0,0,0
103000,52.0,6240,152.0,628.0,780.0,0,1208,0.0,1,0,2,1,0,2.0,0,23,112,0,0,0
236500,39.0,5389,1180.0,415.0,1595.0,0,1616,1.0,2,0,2,1,1,2.0,237,152,0,0,0,0
187500,73.0,9590,786.0,82.0,868.0,0,1146,1.0,2,0,3,1,1,2.0,160,22,0,0,0,0
222500,75.0,11404,252.0,901.0,1153.0,878,2031,0.0,2,1,3,1,1,2.0,192,84,0,0,0,0
131400,80.0,10000,594.0,270.0,864.0,0,1144,1.0,1,0,3,1,1,1.0,165,0,0,0,0,400
108000,70.04995836802665,8978,0.0,948.0,948.0,0,948,0.0,1,0,3,1,0,1.0,147,0,0,0,0,0
163000,60.0,10800,390.0,490.0,880.0,888,1768,0.0,1,1,2,1,2,2.0,0,341,0,0,0,0
93500,60.0,8544,0.0,0.0,0.0,0,1040,0.0,2,0,2,2,0,2.0,0,0,0,0,0,0
239900,72.0,10463,0.0,893.0,893.0,900,1801,0.0,2,1,3,1,1,3.0,0,116,0,0,0,0
179000,60.0,10800,1200.0,0.0,1200.0,0,1200,3.0,3,0,3,1,0,0.0,120,0,0,0,0,0
190000,65.0,9313,0.0,864.0,864.0,864,1728,0.0,2,1,3,1,0,2.0,187,56,0,0,0,0
132000,60.0,9600,0.0,264.0,264.0,664,1432,0.0,2,0,2,1,0,2.0,270,0,112,0,0,0
142000,65.0,6768,832.0,80.0,912.0,0,912,1.0,1,0,3,1,0,1.0,168,0,0,0,0,0
179000,65.0,8450,0.0,1349.0,1349.0,0,1349,0.0,2,0,3,1,0,2.0,120,55,0,0,0,0
175000,70.0,12886,444.0,76.0,520.0,0,1464,0.0,2,0,3,1,1,2.0,302,0,0,100,0,0
180000,41.0,5395,733.0,604.0,1337.0,0,1337,1.0,2,0,2,1,1,2.0,96,0,70,0,0,0
299800,70.04995836802665,8963,575.0,487.0,1142.0,1540,2715,0.0,3,1,4,1,2,2.0,0,204,0,0,0,0
236000,70.04995836802665,8795,300.0,652.0,952.0,1276,2256,0.0,2,1,4,1,1,2.0,224,54,0,0,0,0
265979,65.0,11700,0.0,1240.0,1240.0,1320,2640,0.0,1,1,4,1,1,4.0,181,0,386,0,0,0
260400,59.0,10593,919.0,801.0,1720.0,0,1720,1.0,2,0,3,1,1,2.0,240,56,154,0,0,0
98000,50.0,8405,0.0,0.0,0.0,441,1529,0.0,2,0,4,1,0,1.0,92,0,185,0,0,0
96500,55.0,8800,0.0,576.0,576.0,348,1140,0.0,1,0,3,1,0,0.0,0,160,0,0,0,0
162000,70.04995836802665,7750,0.0,660.0,660.0,660,1320,0.0,2,1,3,1,0,2.0,0,48,0,0,0,0
217000,79.0,9236,1200.0,279.0,1479.0,0,1494,1.0,2,0,3,1,0,2.0,168,27,0,0,0,0
275500,80.0,10240,0.0,1030.0,1030.0,1060,2098,0.0,2,1,3,1,1,3.0,192,52,0,0,0,0
156000,61.0,7930,439.0,115.0,1026.0,0,1026,1.0,1,0,3,1,0,2.0,171,48,0,0,0,0
172500,34.0,3230,381.0,348.0,729.0,729,1471,0.0,2,1,3,1,0,2.0,0,24,0,0,0,0
212000,68.0,10769,20.0,846.0,866.0,902,1768,0.0,2,1,3,1,0,2.0,144,105,0,0,0,0
158900,70.04995836802665,11616,438.0,234.0,672.0,714,1386,0.0,2,1,3,1,1,2.0,335,0,0,0,0,0
179400,24.0,2280,549.0,195.0,744.0,744,1501,0.0,2,1,3,1,0,2.0,0,0,0,0,0,0
290000,65.0,12257,56.0,1198.0,1318.0,1203,2531,0.0,2,1,4,1,1,3.0,222,98,0,0,0,0
127500,70.0,9100,612.0,252.0,864.0,0,864,0.0,1,0,2,1,0,1.0,0,0,0,0,0,450
100000,60.0,6911,405.0,740.0,1145.0,0,1301,0.0,1,0,2,1,0,2.0,0,0,0,0,0,0
215200,72.0,8640,24.0,732.0,756.0,783,1547,0.0,2,1,3,1,0,2.0,169,45,0,0,0,0
337000,82.0,9430,1163.0,89.0,1252.0,1097,2365,1.0,2,1,3,1,1,3.0,0,128,0,180,0,0
270000,30.0,9549,437.0,0.0,1494.0,0,1494,1.0,1,1,2,1,1,2.0,0,30,0,216,0,0
264132,75.0,14587,0.0,1498.0,1498.0,0,1506,0.0,2,0,2,1,1,2.0,0,174,0,0,0,0
196500,80.0,10421,394.0,586.0,980.0,734,1714,0.0,2,1,3,1,1,2.0,228,66,156,0,0,500
160000,75.0,12508,660.0,323.0,983.0,767,1750,1.0,2,0,4,1,0,1.0,245,0,156,0,0,1300
216837,70.0,9100,24.0,1836.0,1860.0,0,1836,0.0,2,0,3,1,1,2.0,120,33,0,0,0,0
538000,47.0,53504,1416.0,234.0,1650.0,1589,3279,1.0,3,1,4,1,1,3.0,503,36,0,210,0,0
134900,70.04995836802665,7252,685.0,173.0,858.0,0,858,1.0,1,0,2,1,0,2.0,120,0,0,0,0,0
102000,67.0,8877,836.0,0.0,836.0,0,1220,0.0,1,0,2,1,0,2.0,0,0,0,0,0,0
107000,94.0,7819,422.0,480.0,1029.0,0,1117,1.0,1,0,3,1,1,2.0,144,0,0,0,0,0
114500,70.0,10150,456.0,456.0,912.0,0,912,0.0,1,0,2,1,0,1.0,0,0,0,0,0,0
395000,110.0,14226,0.0,1935.0,1935.0,0,1973,0.0,2,0,3,1,1,3.0,315,45,0,0,0,0
162000,32.0,4500,866.0,338.0,1204.0,0,1204,1.0,2,0,2,1,0,2.0,0,247,0,0,0,0
221500,86.0,11210,20.0,1594.0,1614.0,0,1614,0.0,2,0,3,1,0,3.0,144,59,0,0,0,0
142500,100.0,13350,762.0,102.0,864.0,0,894,1.0,1,0,3,1,1,2.0,241,0,0,0,0,0
144000,60.0,8400,0.0,0.0,0.0,0,2020,0.0,2,0,4,2,2,2.0,0,0,0,0,0,0
135000,78.0,10530,975.0,0.0,975.0,0,1004,1.0,1,0,2,1,0,2.0,0,0,0,0,0,0
176000,63.0,7875,0.0,1237.0,1237.0,0,1253,0.0,2,0,3,1,1,2.0,220,21,0,0,0,0
175900,65.0,7153,387.0,374.0,761.0,793,1603,0.0,2,1,3,1,0,2.0,0,124,0,0,0,0
187100,67.0,16285,0.0,1413.0,1413.0,0,1430,0.0,2,0,3,1,0,2.0,0,33,0,0,0,0
165500,70.04995836802665,9101,1097.0,0.0,1097.0,0,1110,1.0,1,0,1,1,1,2.0,303,30,0,0,0,0
128000,35.0,6300,0.0,742.0,742.0,742,1484,0.0,2,0,3,1,1,0.0,0,291,134,0,0,0
161500,70.04995836802665,9790,251.0,491.0,1372.0,0,1342,0.0,2,0,3,1,1,2.0,0,0,0,197,0,0
139000,60.0,10800,686.0,0.0,686.0,686,1652,1.0,2,0,4,1,0,1.0,0,0,196,0,0,1200
233000,76.0,10142,656.0,300.0,956.0,1128,2084,1.0,2,1,4,1,0,2.0,0,45,0,0,0,0
107900,50.0,6000,0.0,901.0,901.0,0,901,0.0,1,0,2,1,0,1.0,0,0,0,0,0,0
187500,70.04995836802665,12205,568.0,264.0,832.0,1111,2087,0.0,2,1,5,1,0,2.0,133,168,0,0,0,0
160200,43.0,3182,16.0,1129.0,1145.0,0,1145,0.0,2,0,2,1,1,2.0,100,16,0,0,0,0
146800,70.04995836802665,11333,539.0,490.0,1029.0,0,1062,1.0,1,0,3,1,2,2.0,120,0,0,0,0,0
269790,92.0,9920,862.0,255.0,1117.0,886,2013,1.0,2,1,3,1,1,2.0,180,130,0,0,0,0
225000,76.0,9158,0.0,1496.0,1496.0,0,1496,0.0,2,0,3,1,0,2.0,168,130,0,0,0,0
194500,70.04995836802665,10832,0.0,712.0,712.0,809,1895,0.0,2,1,3,1,1,2.0,143,46,0,0,0,500
171000,70.0,8400,0.0,650.0,650.0,676,1564,0.0,2,1,3,1,1,2.0,0,50,0,204,0,0
143500,71.0,8197,0.0,660.0,660.0,0,1285,0.0,1,1,3,1,1,2.0,138,0,0,0,0,0
110000,57.0,7677,570.0,203.0,773.0,0,773,0.0,1,0,2,1,0,1.0,0,0,0,0,0,0
485000,104.0,13518,0.0,1926.0,1926.0,1174,3140,0.0,3,1,4,1,2,3.0,144,78,0,0,0,0
175000,60.0,7200,569.0,162.0,731.0,787,1768,1.0,1,1,3,1,2,1.0,0,0,264,0,0,0
200000,79.0,12798,462.0,154.0,616.0,1072,1688,1.0,2,1,4,1,0,2.0,403,114,185,0,0,400
109900,40.0,4800,197.0,999.0,1196.0,0,1196,1.0,1,0,2,1,0,2.0,0,0,0,0,0,0
189000,63.0,8199,648.0,80.0,728.0,728,1456,1.0,2,1,3,1,1,2.0,36,18,0,0,0,0
582933,107.0,13891,0.0,1734.0,1734.0,1088,2822,0.0,3,1,4,1,1,3.0,52,170,0,192,0,0
118000,75.0,9000,812.0,124.0,936.0,0,1128,0.0,1,0,2,1,0,1.0,0,0,0,0,0,0
227680,91.0,12274,0.0,1417.0,1417.0,0,1428,0.0,2,0,3,1,0,2.0,0,60,0,0,0,0
135500,75.0,9750,400.0,100.0,980.0,0,980,0.0,2,0,3,1,0,1.0,68,0,0,0,0,0
223500,144.0,21384,1309.0,15.0,1324.0,504,1576,2.0,1,1,3,1,1,2.0,0,312,0,0,0,0
159950,85.0,13400,516.0,380.0,1024.0,0,1086,1.0,1,0,3,1,1,2.0,0,0,0,0,0,0
106000,90.0,8100,0.0,849.0,849.0,1063,2138,0.0,2,0,2,3,0,2.0,40,156,0,0,0,0
181000,78.0,10140,663.0,0.0,1040.0,0,1309,1.0,1,1,3,1,1,2.0,265,0,0,0,648,0
144500,70.04995836802665,4438,662.0,186.0,848.0,0,848,1.0,1,0,1,1,1,2.0,140,0,0,0,0,0
55993,66.0,8712,0.0,540.0,540.0,0,1044,0.0,1,0,2,1,0,2.0,0,0,0,0,0,54
157900,75.0,9750,608.0,834.0,1442.0,0,1442,0.0,1,1,4,1,0,1.0,0,0,275,0,0,500
116000,45.0,8248,0.0,686.0,686.0,564,1250,0.0,1,1,3,1,0,1.0,207,0,96,0,0,0
224900,48.0,12137,0.0,1649.0,1649.0,0,1661,0.0,2,0,3,1,0,2.0,0,34,0,0,0,0
137000,70.04995836802665,11425,486.0,522.0,1008.0,0,1008,0.0,1,0,2,1,1,1.0,0,0,120,0,0,0
271000,70.04995836802665,13265,1218.0,350.0,1568.0,0,1689,1.0,2,0,3,1,2,3.0,150,59,0,0,0,0
155000,80.0,8816,504.0,506.0,1010.0,0,1052,1.0,1,0,3,1,0,2.0,0,0,0,0,0,0
224000,44.0,6371,733.0,625.0,1358.0,0,1358,1.0,2,0,2,1,1,2.0,192,35,0,0,0,0
183000,72.0,7226,0.0,798.0,798.0,842,1640,0.0,2,1,3,1,0,2.0,0,45,0,0,0,0
93000,60.0,6000,0.0,936.0,936.0,0,936,0.0,1,0,2,1,0,2.0,0,32,112,0,0,0
225000,70.04995836802665,12394,0.0,847.0,847.0,886,1733,0.0,2,1,3,1,1,2.0,100,48,0,0,0,0
139500,60.0,9900,0.0,778.0,778.0,545,1489,0.0,2,0,3,1,1,1.0,335,0,0,0,0,0
232600,81.0,11216,0.0,1489.0,1489.0,0,1489,0.0,2,0,3,1,1,2.0,0,140,0,0,0,0
385000,114.0,14803,1636.0,442.0,2078.0,0,2084,1.0,2,0,2,1,1,3.0,188,45,0,0,0,0
109500,50.0,6130,784.0,0.0,784.0,0,784,1.0,1,0,2,1,0,0.0,0,0,116,0,0,0
189000,65.0,8529,20.0,1434.0,1454.0,0,1434,0.0,2,0,3,1,1,2.0,290,39,0,0,0,0
185000,70.04995836802665,28698,249.0,0.0,1013.0,966,2126,0.0,2,1,3,1,0,2.0,486,0,0,225,0,0
147400,24.0,2544,0.0,600.0,600.0,623,1223,0.0,2,1,2,1,0,2.0,0,166,0,0,0,0
166000,80.0,11900,1040.0,352.0,1392.0,0,1392,1.0,1,1,3,1,2,2.0,0,0,0,192,0,0
151000,30.0,3180,0.0,600.0,600.0,600,1200,0.0,2,1,2,1,0,2.0,0,166,0,0,0,0
237000,44.0,9548,483.0,458.0,941.0,888,1829,1.0,2,1,3,1,1,2.0,192,39,0,0,0,0
167000,100.0,10004,196.0,975.0,1516.0,0,1516,0.0,1,1,3,1,0,2.0,0,0,0,152,0,0
139950,75.0,7875,572.0,572.0,1144.0,0,1144,1.0,1,0,3,1,0,2.0,0,0,0,0,0,0
128000,60.0,9600,442.0,625.0,1067.0,0,1067,0.0,2,0,2,1,0,2.0,290,0,0,0,0,0
153500,90.0,8100,338.0,1221.0,1559.0,0,1559,1.0,1,0,2,1,0,2.0,0,116,230,0,0,0
100000,21.0,1680,330.0,153.0,483.0,504,987,1.0,1,1,2,1,0,1.0,0,0,0,0,0,0
144000,75.0,9525,0.0,1099.0,1099.0,0,1099,0.0,1,1,3,1,0,1.0,278,0,0,0,0,0
130500,70.0,11767,352.0,416.0,768.0,432,1200,0.0,1,0,3,1,0,1.0,0,0,0,0,0,0
140000,70.04995836802665,12155,156.0,516.0,672.0,672,1482,0.0,2,0,4,1,0,1.0,0,0,254,0,0,0
157500,60.0,10440,0.0,650.0,650.0,581,1539,0.0,2,0,3,1,1,2.0,70,78,68,0,0,0
174900,82.0,9020,312.0,276.0,1127.0,0,1165,1.0,1,1,3,1,0,2.0,0,129,0,0,0,0
141000,80.0,8000,0.0,1800.0,1800.0,0,1800,0.0,2,0,6,2,0,0.0,0,0,0,0,0,0
153900,100.0,12665,0.0,876.0,876.0,540,1416,0.0,1,1,4,1,1,3.0,418,0,194,0,0,0
171000,70.04995836802665,16647,1390.0,0.0,1390.0,0,1701,1.0,2,0,3,1,2,2.0,0,0,0,0,0,0
213000,75.0,9317,513.0,227.0,740.0,769,1775,1.0,2,1,3,1,1,2.0,234,72,192,0,0,0
133500,36.0,15523,460.0,404.0,864.0,0,864,1.0,1,0,3,1,1,1.0,0,0,0,0,0,0
240000,75.0,45600,0.0,907.0,907.0,1051,2358,0.0,3,0,5,1,1,2.0,486,40,0,175,0,0
187000,80.0,9600,0.0,528.0,528.0,761,1855,0.0,2,1,3,1,1,2.0,113,100,0,0,0,0
131500,36.0,4435,659.0,189.0,848.0,0,848,1.0,1,0,1,1,0,2.0,140,0,0,0,0,0
215000,70.04995836802665,3196,0.0,1273.0,1273.0,0,1456,0.0,2,0,2,1,1,2.0,143,20,0,0,0,0
164000,53.0,7128,364.0,554.0,918.0,728,1646,0.0,2,0,4,1,2,1.0,0,0,0,126,0,0
158000,70.04995836802665,12095,564.0,563.0,1127.0,0,1445,0.0,1,1,3,1,1,2.0,180,0,0,0,0,0
170000,102.0,17920,306.0,372.0,1763.0,0,1779,1.0,1,1,3,1,1,2.0,0,418,0,312,0,0
127000,70.04995836802665,6897,659.0,381.0,1040.0,0,1040,1.0,1,1,3,1,0,1.0,0,104,0,0,0,0
147000,70.04995836802665,10970,505.0,0.0,940.0,0,1026,1.0,1,0,3,1,0,2.0,0,0,34,0,0,0
174000,65.0,8125,0.0,702.0,702.0,779,1481,0.0,2,1,3,1,1,2.0,0,36,0,0,0,0
152000,80.0,10400,0.0,1090.0,1090.0,0,1370,0.0,2,0,3,1,1,2.0,0,0,0,0,0,0
250000,70.04995836802665,11029,619.0,435.0,1054.0,1142,2654,1.0,2,1,4,1,1,2.0,0,65,0,222,0,0
189950,55.0,7642,0.0,912.0,912.0,514,1426,0.0,1,1,3,1,1,1.0,0,240,0,0,0,0
131500,75.0,11625,841.0,198.0,1039.0,0,1039,1.0,1,1,3,1,0,2.0,0,0,0,0,0,0
152000,81.0,9672,338.0,702.0,1040.0,0,1097,0.0,2,0,3,1,0,2.0,0,0,0,0,0,0
132500,70.0,7931,1148.0,0.0,1148.0,0,1148,1.0,1,0,3,1,0,1.0,0,0,0,0,0,0
250580,72.0,8640,0.0,1372.0,1372.0,0,1372,0.0,2,0,3,1,0,2.0,0,140,0,0,0,0
148500,70.04995836802665,8750,828.0,174.0,1002.0,0,1002,1.0,1,0,3,1,0,2.0,0,0,0,0,0,0
248900,67.0,10656,0.0,1638.0,1638.0,0,1646,0.0,2,0,3,1,1,3.0,192,80,0,0,0,0
129000,85.0,6970,932.0,108.0,1040.0,0,1120,1.0,1,1,3,1,0,2.0,168,0,0,0,0,400
169000,70.04995836802665,14762,0.0,0.0,0.0,720,2320,0.0,2,0,2,1,1,2.0,120,144,0,0,0,0
236000,80.0,9938,750.0,300.0,1050.0,887,1949,1.0,2,1,3,1,1,2.0,156,90,0,0,0,0
109500,60.0,6600,0.0,894.0,894.0,0,894,0.0,1,0,2,1,0,1.0,0,0,0,0,0,0
200500,70.0,8750,505.0,299.0,804.0,878,1682,0.0,2,1,3,1,0,2.0,0,77,0,0,0,0
116000,74.0,8892,0.0,105.0,105.0,0,910,0.0,1,0,3,1,0,2.0,196,0,150,0,0,0
133000,60.0,12144,375.0,457.0,832.0,0,1268,0.0,1,0,3,1,1,1.0,0,28,0,0,0,0
66500,52.0,5720,0.0,676.0,676.0,455,1131,0.0,1,1,3,1,0,1.0,26,0,0,0,0,0
303477,75.0,9000,64.0,1120.0,1184.0,1426,2610,0.0,2,1,4,1,1,2.0,208,364,0,0,0,0
132250,94.0,25286,633.0,431.0,1064.0,0,1040,1.0,1,0,3,1,0,2.0,0,0,0,0,0,0
350000,74.0,8834,1170.0,292.0,1462.0,762,2224,1.0,2,1,4,1,1,3.0,184,0,0,0,0,0
148000,88.0,11782,899.0,210.0,1109.0,0,1155,1.0,1,0,3,1,0,2.0,192,0,0,0,0,400
136500,70.04995836802665,7000,646.0,218.0,864.0,0,864,1.0,1,0,3,1,0,1.0,0,0,0,0,0,0
157000,60.0,7024,980.0,110.0,1090.0,0,1090,1.0,1,1,2,1,0,2.0,0,49,0,0,0,0
187500,44.0,13758,902.0,254.0,1156.0,530,1717,0.0,2,1,3,1,1,2.0,168,36,0,0,0,0
178000,70.04995836802665,9636,0.0,808.0,808.0,785,1593,0.0,2,1,3,1,1,2.0,342,40,0,0,0,0
118500,60.0,6204,0.0,795.0,795.0,795,2230,1.0,1,0,5,1,0,1.0,0,188,0,0,0,0
100000,65.0,7150,432.0,460.0,892.0,0,892,0.0,1,0,3,1,0,1.0,0,0,0,0,0,0
328900,50.0,5119,1238.0,460.0,1698.0,0,1709,1.0,2,0,2,1,1,2.0,97,65,0,0,0,0
145000,70.0,8393,528.0,1098.0,1626.0,0,1712,0.0,2,0,4,2,0,2.0,272,54,0,0,0,0
135500,59.0,16466,0.0,816.0,816.0,521,1393,0.0,1,1,3,1,0,1.0,121,0,0,265,0,0
268000,95.0,15865,351.0,1043.0,2217.0,0,2217,1.0,2,0,4,1,1,2.0,81,207,0,224,0,0
149500,128.0,12160,1024.0,481.0,1505.0,0,1505,1.0,1,0,2,1,1,2.0,0,0,0,0,0,0
122900,60.0,8064,0.0,672.0,672.0,252,924,0.0,1,0,3,1,1,2.0,0,0,0,0,0,2000
172500,70.0,11184,226.0,192.0,918.0,765,1683,0.0,2,1,3,1,1,2.0,243,0,0,0,0,0
154500,70.0,8414,663.0,396.0,1059.0,0,1068,0.0,1,0,3,1,0,1.0,192,0,0,0,0,0
165000,70.04995836802665,13284,1064.0,319.0,1383.0,0,1383,1.0,1,0,3,1,1,1.0,511,116,0,0,0,0
118858,64.0,7018,0.0,0.0,0.0,0,1535,0.0,2,0,4,2,0,2.0,0,0,0,0,0,0
140000,71.0,7056,400.0,380.0,780.0,813,1796,1.0,1,1,4,1,1,2.0,0,50,0,0,0,0
106500,50.0,8765,285.0,666.0,951.0,0,951,0.0,1,0,2,1,0,1.0,0,28,0,0,0,0
142953,64.0,7018,0.0,0.0,0.0,1120,2240,0.0,2,0,6,2,0,2.0,154,0,0,0,0,0
611657,100.0,12919,2188.0,142.0,2330.0,0,2364,1.0,2,1,2,1,2,3.0,0,67,0,0,0,0
135000,65.0,6993,465.0,447.0,912.0,0,1236,0.0,1,0,3,1,1,1.0,0,0,0,0,0,0
110000,70.04995836802665,7340,322.0,536.0,858.0,0,858,0.0,1,0,2,1,0,1.0,0,0,0,0,0,0
153000,64.0,8712,860.0,132.0,992.0,0,1306,1.0,1,0,2,1,0,1.0,0,0,0,0,0,0
180000,63.0,7875,0.0,783.0,783.0,702,1509,0.0,2,1,3,1,1,2.0,0,75,0,0,0,0
240000,50.0,14859,0.0,1670.0,1670.0,0,1670,0.0,2,0,3,1,1,3.0,144,60,0,0,0,0
125500,70.04995836802665,6173,599.0,277.0,876.0,0,902,0.0,1,0,3,1,0,1.0,0,0,0,0,0,0
128000,80.0,9920,354.0,412.0,1056.0,0,1063,1.0,1,0,3,1,0,1.0,0,0,164,0,0,0
255000,116.0,13501,63.0,1560.0,1623.0,0,1636,1.0,2,0,3,1,1,3.0,0,60,0,0,0,0
250000,86.0,11500,223.0,794.0,1017.0,1037,2057,0.0,1,1,3,1,1,1.0,0,0,0,322,0,0
131000,70.04995836802665,8885,301.0,239.0,864.0,0,902,1.0,1,0,2,1,0,2.0,164,0,0,0,0,0
174000,149.0,12589,0.0,742.0,742.0,742,1484,0.0,2,1,3,1,1,2.0,36,24,0,0,0,0
154300,80.0,11600,443.0,662.0,1105.0,1169,2274,0.0,2,0,5,2,0,2.0,0,0,0,0,0,0
143500,70.04995836802665,9286,196.0,1072.0,1268.0,0,1268,0.0,1,1,3,1,0,1.0,173,0,0,0,0,0
88000,51.0,6120,489.0,279.0,768.0,0,1015,0.0,1,0,3,1,0,1.0,0,0,112,120,0,620
145000,82.0,6270,284.0,717.0,1001.0,1001,2002,0.0,2,0,4,2,0,3.0,0,0,0,0,0,0
173733,30.0,3000,294.0,318.0,612.0,612,1224,0.0,2,1,2,1,0,2.0,0,234,0,0,0,0
75000,21.0,2001,0.0,546.0,546.0,546,1092,0.0,1,1,3,1,0,1.0,0,0,0,0,0,0
35311,50.0,9000,50.0,430.0,480.0,0,480,1.0,0,0,1,1,0,1.0,0,0,0,0,0,0
135000,70.04995836802665,17140,1059.0,75.0,1134.0,0,1229,0.0,1,0,3,1,0,1.0,0,0,0,0,0,0
238000,103.0,13125,48.0,422.0,1104.0,1215,2127,1.0,2,1,4,1,1,3.0,72,192,224,0,0,0
176500,87.0,11029,528.0,245.0,1184.0,0,1414,1.0,1,0,3,1,1,2.0,0,51,0,190,0,0
201000,70.0,8462,814.0,114.0,928.0,785,1721,0.0,2,1,3,1,0,2.0,300,87,0,0,0,0
145900,67.0,8777,1084.0,188.0,1272.0,928,2200,2.0,2,2,4,2,0,0.0,0,70,0,0,0,0
169990,65.0,10237,28.0,1288.0,1316.0,0,1316,0.0,2,0,3,1,1,2.0,100,0,0,0,0,0
193000,50.0,8012,165.0,598.0,1604.0,0,1617,1.0,2,0,2,1,1,2.0,0,69,0,0,0,0
207500,79.0,10240,625.0,0.0,1686.0,0,1686,1.0,2,0,3,1,1,2.0,384,131,0,0,0,0
175000,70.04995836802665,15611,767.0,266.0,1126.0,0,1126,0.0,2,0,3,1,0,2.0,180,0,0,0,0,0
285000,93.0,11999,0.0,1181.0,1181.0,1140,2374,0.0,2,1,4,1,1,3.0,104,100,0,0,0,0
176000,70.04995836802665,9900,552.0,280.0,832.0,880,1978,0.0,2,1,4,1,1,2.0,0,43,0,0,0,0
236500,70.04995836802665,11838,0.0,1753.0,1753.0,0,1788,0.0,2,0,3,1,1,2.0,202,151,0,0,0,0
222000,70.04995836802665,13006,0.0,964.0,964.0,1243,2236,0.0,2,1,4,1,1,2.0,0,0,0,0,0,0
201000,73.0,8925,16.0,1450.0,1466.0,0,1466,0.0,2,0,3,1,0,3.0,100,18,0,0,0,0
117500,70.0,9100,338.0,121.0,925.0,0,925,0.0,1,0,2,1,0,1.0,0,0,0,0,0,0
320000,84.0,11670,0.0,1905.0,1905.0,0,1905,0.0,2,0,3,1,1,3.0,0,191,0,0,0,0
190000,63.0,8487,20.0,1480.0,1500.0,0,1500,0.0,2,0,3,1,0,2.0,192,36,0,0,0,0
242000,313.0,27650,425.0,160.0,585.0,0,2069,1.0,2,0,4,1,1,2.0,0,0,0,0,0,0
79900,52.0,5825,0.0,600.0,600.0,0,747,0.0,1,0,1,1,0,2.0,0,0,32,0,0,0
184900,67.0,10083,833.0,343.0,1176.0,0,1200,1.0,2,0,2,1,0,2.0,0,41,0,0,0,0
253000,75.0,9675,341.0,772.0,1113.0,858,1971,0.0,2,1,3,1,1,2.0,0,48,0,0,0,0
239799,73.0,8760,464.0,927.0,1391.0,571,1962,0.0,2,1,3,1,0,3.0,0,90,0,0,0,0
244400,70.04995836802665,24090,0.0,1032.0,1032.0,1196,2403,0.0,2,0,4,1,2,1.0,56,0,318,0,0,0
150900,55.0,12640,936.0,396.0,1728.0,0,1728,0.0,2,0,4,2,0,2.0,40,0,0,0,0,0
214000,70.04995836802665,8755,772.0,220.0,992.0,1038,2060,1.0,2,1,3,1,1,2.0,0,0,0,0,0,0
